amet,firma_nimi,kuulutuse_link,firmalink,kuupaeva_seisuga
"Сборщик металлоконструкций, монтажник",SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/sborshchik-metallokonstruktcii-montazhnik/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Koristaja,L’Embitu hotell,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lembitu-hotell/koristaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lembitu-hotell/,2022-03-15
Väljaku abitööline,SA Niitvälja Golfikeskus,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sa-niitvalja-golfikeskus/valjaku-abitooline/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sa-niitvalja-golfikeskus/,2022-03-15
Оператор фрезерного станка,SORS OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/operator-frezernogo-stanka/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/sors-ou/,2022-03-15
Nõudepesija,L’Embitu hotell,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lembitu-hotell/noudepesija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/lembitu-hotell/,2022-03-15
Treial manuaalpingile,Peretec OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/peretec-ou/treial-manuaalpingile/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/peretec-ou/,2022-03-15
"Kokk, abikokk",The Irish Embassy Pub,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/parim-seltskond-ou-the-irish-embassy-pub/chef-assistant-chef-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/parim-seltskond-ou-the-irish-embassy-pub/,2022-03-15
Mid level - Software Developer (frontend/backend/full-stack),Newtime,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/new-garage-time-ou/developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/new-garage-time-ou/,2022-03-15
Tootmistöötaja,Craftmill OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/craftmill-ou/tootmistootaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/craftmill-ou/,2022-03-15
"Cook, kitchen helper, waitress, cleaner",Keyest OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/keyest-ou/cook-kitchen-helper-waitress-cleaner/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/keyest-ou/,2022-03-15
Tööline,Nordscan HR OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/nordscan-hr-ou/tooline/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/nordscan-hr-ou/,2022-03-15
Constructor within Cleveron R&D team,Cleveron AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/cleveron-as/constructor-within-cleveron-r-d-team/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/cleveron-as/,2022-03-15
Metalli tööline,Hepmet OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hepmet-ou/metalli-tooline/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hepmet-ou/,2022-03-15
Üldehitaja,HH Skulptuuristuudio OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hendrik-hansen-skulptuuristuudio-ou/general-builder/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/hendrik-hansen-skulptuuristuudio-ou/,2022-03-15
Koostaja,AS A&G,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-a-g/koostaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-a-g/,2022-03-15
"Autoremondilukksepp, mehaanik",Crank OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/crank-ou/autoremondilukksepp-mehaanik/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/crank-ou/,2022-03-15
Kodushooldaja Tartus,Gericare OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/gericare-ou/kodushooldaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/gericare-ou/,2022-03-15
Nõudepesija,NORDIC HOTEL FORUM,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/nordic-hotels-ou/noudepesija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/nordic-hotels-ou/,2022-03-15
Koristaja,AS Smarten Logistics,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-smarten-logistics/koristaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-smarten-logistics/,2022-03-15
Java Developer,Industry62 OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/industry62-ou-1/java-arendaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/industry62-ou-1/,2022-03-15
Komplekteerija,AS Smarten Logistics,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-smarten-logistics/komplekteerija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-smarten-logistics/,2022-03-15
BI Developer,Industry62 OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/industry62-ou-1/bi-developer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/industry62-ou-1/,2022-03-15
Assembler of electrical cabinets,Handler OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/handler-ou/elektrikilpide-montoor/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/handler-ou/,2022-03-15
Парикмахер,JUUKSUR,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-grandmodum/predlagaem-rabotu-parikmakheru-set-salonov-juuksurexpress-sostoit-iz-8-salonov-nakhodimsia-v-tallinne-v-krupnykh-torgovykh/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-grandmodum/,2022-03-15
Tootmistöölised - käsitsi lihttoodete/tarbeesemete valmistamine,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/tootmistoolised-kalalantide-valmistamine/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Fassaadi töölised ehitusel,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/fassaadi-toolised-ehitusel/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Autoremondi mehaanik,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/autoremondi-mehaanik/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Keevitajad,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/keevitajad/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Cleaner and customer service,Paekalda Holiday Center,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/paekalda-puhkekeskus/puhastusteenindaja-ja-klienditeenindus/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/paekalda-puhkekeskus/,2022-03-15
Asfaldimasina juht,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/asfaldimasina-juht/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Asfaldimasina operaator,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/asfaldimasina-operaator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Asfaldirulli juht,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/asfaldirulli-juht/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Asfalditöö abitöölised,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/asfalditoo-abitoolised/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Tänavakivide paigaldajad,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/tanavakivide-paigaldajad/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Kombain harvesteri/traktori operaator,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/kombain-harvesteri-traktori-operaator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Ventilatsiooni paigaldajad,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/ventilatsiooni-paigaldajad/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Metsatööline,Avalast OÜ võtab tööle inimesi erinevatel ametikohtadel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/metsatooline/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/avalast-ou-1/,2022-03-15
Keevitajad-koostajad,DKekspert OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/dkekspert-ou/welders/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/dkekspert-ou/,2022-03-15
Abitöölised,DKekspert OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/dkekspert-ou/abitooline/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/dkekspert-ou/,2022-03-15
Pakkeliini operaator,Nõo Lihatööstus OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/noo-lihatoostus-as/pakkeliini-operaator/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/noo-lihatoostus-as/,2022-03-15
"Finnish, Swedish or Danish speaking IT-Agents",Fujitsu Estonia,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fujitsu-estonia/finnish-swedish-or-danish-speaking-it-agents/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fujitsu-estonia/,2022-03-15
Aknakilede paigaldaja / sisustuskleebiste paigaldaja,Window tint specialist needed,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/madhat-advertising-ou/aknakilede-paigaldaja-sisustuskleebiste-paigaldaja/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/madhat-advertising-ou/,2022-03-15
"Detailer, poleerija",Auto Ilustuudio OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/auto-ilustuudio-ou/detailer-poleerija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/auto-ilustuudio-ou/,2022-03-15
Õmbleja kudumite õmblemiseks,NA,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-horveit/ombleja-kudumite-omblemiseks/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/ou-horveit/,2022-03-15
"KAUPLUSE TÖÖTAJA TALLINNAS, MUSTAMÄEL!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-2/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TALLINNAS, ÕISMÄEL!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-3/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TALLINNAS, LASNAMÄEL!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-4/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TALLINNAS, NÕMMEL!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-5/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA VIIMSIS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-6/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TALLINNAS, PÕHJA-TALLINNAS!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-7/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TALLINNAS, KRISTIINES!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-8/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TALLINNAS, KESKLINNAS!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-9/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA LINNAMÄE MAXIMAS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-10/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA SMUULI MAXIMAS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-11/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA PAEPARGI MAXIMAS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-12/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA MAARDUS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-13/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA TARTUS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-14/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA VALGAS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-15/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
KAUPLUSE TÖÖTAJA PÄRNUS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-16/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TARTUS, ANNELINNAS!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-17/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TARTUS, VEERIKUS!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-18/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TARTUS, KESKLINNAS!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-19/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TARTUS, RAADIL!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-20/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
"KAUPLUSE TÖÖTAJA TARTUS, KARLOVAS!",MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/kaupluse-tootajad-21/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
TOOTMISTSEHHI TÖÖTAJA TALLINNAS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/toomistsehhi-tootajad-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
TOOTMISTSEHHI TÖÖTAJA PÄRNUS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/toomistsehhi-tootajad-2/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
TOOTMISTSEHHI TÖÖTAJA NARVAS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/toomistsehhi-tootajad-3/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
TOOTMISTSEHHI TÖÖTAJA MAARDUS!,MAXIMA Eesti OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/toomistsehhi-tootajad-4/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/maxima/,2022-03-15
Mööbli konstruktor,Fratelli Grupi OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fratelli-grupi-ou/moobli-konstruktor/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/fratelli-grupi-ou/,2022-03-15
Toateenija,Park Inn by Radisson Meriton Hotel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/park-inn-by-radisson-meriton-hotel/toateenija/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/park-inn-by-radisson-meriton-hotel/,2022-03-15
Export department assistant with knowledge of English,Arutech Parinad Aknad OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/ekspordi-osakonna-assistent/ekspordi-osakonna-assistent/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/,2022-03-15
Kokk,Park Inn by Radisson Meriton Hotel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/park-inn-by-radisson-meriton-hotel/kokk/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/park-inn-by-radisson-meriton-hotel/,2022-03-15
Hooldustööline,Park Inn by Radisson Meriton Hotel,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/park-inn-by-radisson-meriton-hotel/hooldustooline/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/park-inn-by-radisson-meriton-hotel/,2022-03-15
PVC window installer,Arutech Parinad Aknad OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/ekspordi-osakonna-assistent/pvc-window-installer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/,2022-03-15
autojuht,Baltreiler,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/baltreiler-as/ce-kat-autojuht/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/baltreiler-as/,2022-03-15
Viiluliini juht-operaator,Nõo Lihatööstus OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/noo-lihatoostus-as/pakkeliini-operaator-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/noo-lihatoostus-as/,2022-03-15
Müügikonsultant Tallinna H&M poodides,H&M,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/h-m-hennes-mauritz-ou/sales-advisor-in-tallinn-stores/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/h-m-hennes-mauritz-ou/,2022-03-15
PVC window assembler,Arutech Parinad Aknad OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/ekspordi-osakonna-assistent/pvc-window-assembler/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/,2022-03-15
MASSÖÖR,Heal AS/ Fra Mare Thalasso Spa hotell HAAPSALUS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/heal-as/massoor/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/heal-as/,2022-03-15
Export department assistant with knowledge of English,Arutech Parinad Aknad OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/export-department-assistant-with-knowledge-of-english/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/,2022-03-15
Senior Backend Engineer,Snackable AI,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/snackable-ou/senior-backend-engineer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/snackable-ou/,2022-03-15
Müügikonsultant Tartu H&M poodides,H&M,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/h-m-hennes-mauritz-ou/muugikonsultant-tartu-h-m-poodides/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/h-m-hennes-mauritz-ou/,2022-03-15
PVC window installer,Arutech Parinad Aknad OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/pvc-window-installer/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/arutech-parinad-aknad-ou/,2022-03-15
Puhastusteenindaja,Tartu Rakenduslik Kolledž,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tartu-rakenduslik-kolledz/toateenija-1/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tartu-rakenduslik-kolledz/,2022-03-15
Mehaanikainsener,Estanc AS,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/estanc-as/mehaanikainsener/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/estanc-as/,2022-03-15
Assistant cook,Vääna-Jõesuu Kool,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/vaana-joesuu-kool/vaana-joesuu-school/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/vaana-joesuu-kool/,2022-03-15
Mechanical engineer,QTH OÜ,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/qth-ou/mehhaanikainsener/,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/qth-ou/,2022-03-15
